id_1,id_2,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013
194,201,0,0,1,2,0,2,2,2,2,2,2,2,0,0
195,384,0,0,0,1,0,2,2,2,2,2,2,2,0,1
195,206,0,0,0,2,0,2,2,2,2,2,2,2,0,0
196,385,0,0,2,2,1,0,2,2,2,2,2,2,0,1
196,198,0,0,2,2,1,0,2,2,2,2,2,2,0,0
196,199,0,0,2,2,1,0,2,2,2,2,2,2,0,0
196,201,0,0,2,2,0,1,2,2,2,2,2,2,0,0
197,200,0,1,1,2,0,1,2,2,2,2,2,2,0,0
197,202,0,0,2,2,0,1,2,2,2,2,2,2,0,0
197,383,0,0,2,2,0,0,2,2,2,2,2,2,0,1
198,385,0,0,2,2,2,0,2,2,2,2,2,2,0,1
198,199,0,0,2,2,2,0,2,2,2,2,2,2,0,0
199,201,0,0,2,2,1,1,2,2,2,2,2,2,0,0
199,202,0,0,2,2,1,1,2,2,2,2,2,2,0,0
200,202,0,1,1,2,0,2,2,2,2,2,2,2,0,0
200,242,0,2,1,2,0,1,1,1,2,1,1,2,0,0
201,229,0,0,1,2,0,2,2,2,1,2,1,2,0,0
201,223,0,0,2,2,0,2,2,2,1,2,2,2,0,0
202,383,0,0,2,2,0,1,2,2,2,2,2,2,0,1
204,384,0,0,0,0,0,1,2,1,1,1,1,2,0,1
204,205,0,0,0,1,0,0,2,1,1,0,0,2,0,0
204,206,0,0,0,1,0,1,2,1,1,1,1,2,0,0
205,362,0,0,1,2,0,0,1,1,1,0,0,1,0,0
205,206,0,0,0,2,0,1,2,2,2,1,1,2,0,0
205,374,0,0,1,1,0,0,1,1,1,0,0,1,0,0
205,377,0,0,1,1,0,0,1,1,1,0,0,1,0,0
205,378,0,0,1,1,0,0,1,1,1,0,0,1,0,0
206,384,0,0,0,1,0,2,2,2,2,2,2,2,0,1
206,362,0,0,1,2,0,1,1,1,1,1,1,1,0,0
207,292,0,0,0,0,2,2,2,2,2,2,0,1,0,0
207,293,0,0,0,0,1,1,1,1,1,2,0,1,0,0
207,208,0,0,0,0,2,2,2,2,1,2,0,2,0,0
207,287,0,0,0,0,2,2,2,1,1,2,0,1,0,0
208,293,0,0,0,0,1,1,1,1,0,2,0,1,0,0
208,232,0,0,0,0,1,2,1,2,1,2,0,2,0,0
208,209,0,0,0,0,1,1,1,2,0,1,0,2,0,0
208,210,0,0,0,0,1,1,1,1,0,1,0,2,0,0
208,287,0,0,0,0,2,2,2,1,0,2,0,1,0,0
209,293,0,0,0,0,0,0,0,1,0,1,0,1,0,0
209,219,0,0,0,0,1,1,1,2,1,1,0,2,0,0
209,210,0,0,0,0,0,0,0,1,0,0,0,2,0,0
210,231,0,0,0,0,0,0,0,0,1,0,0,2,0,0
210,232,0,0,0,0,0,1,0,1,1,1,0,2,0,0
211,212,0,0,0,0,1,0,1,1,1,1,0,2,0,0
212,280,0,0,0,0,1,1,2,2,1,2,0,1,0,0
212,283,0,0,0,0,2,1,2,2,2,2,0,1,0,0
213,330,0,0,0,0,0,1,2,2,1,1,0,1,0,0
213,333,0,0,0,0,0,1,2,2,1,1,0,1,0,0
213,279,0,0,0,0,0,2,2,2,1,2,0,1,0,0
213,280,0,0,0,0,0,2,2,2,1,2,0,1,0,0
214,277,0,0,0,0,0,1,1,1,1,2,0,1,0,0
214,215,0,0,0,0,0,2,2,1,1,2,0,2,0,0
215,236,0,0,1,1,1,2,2,1,1,2,0,2,0,0
215,277,0,0,0,0,0,1,1,0,0,2,0,1,0,0
216,275,0,0,0,1,2,1,1,0,0,1,0,1,0,0
216,277,0,0,0,0,1,0,0,0,0,1,0,1,0,0
217,288,0,0,0,0,0,1,0,0,0,1,0,1,0,0
217,282,0,0,0,0,0,0,0,0,0,1,0,1,0,0
217,218,0,0,0,0,0,0,0,0,0,0,0,2,0,0
217,284,0,0,0,0,0,1,1,1,0,1,0,1,0,0
217,221,0,0,0,0,0,1,1,1,0,1,0,2,0,0
218,288,0,0,0,0,0,1,0,0,0,1,0,1,0,0
218,297,0,0,0,0,0,0,0,0,0,1,0,1,0,0
218,279,0,0,0,0,0,1,1,1,0,1,0,1,0,0
218,282,0,0,0,0,0,0,0,0,0,1,0,1,0,0
219,293,0,0,0,0,1,1,1,1,1,2,0,1,0,0
219,284,0,0,0,0,1,2,2,2,1,2,0,1,0,0
219,220,0,0,0,0,1,2,2,1,1,2,0,2,0,0
219,221,0,0,0,0,1,2,2,2,1,2,0,2,0,0
220,282,0,0,0,0,0,1,1,0,0,2,0,1,0,0
220,283,0,0,0,0,1,2,2,1,1,2,0,1,0,0
220,221,0,0,0,0,0,2,2,1,0,2,0,2,0,0
221,284,0,0,0,0,0,2,2,2,0,2,0,1,0,0
221,282,0,0,0,0,0,1,1,1,0,2,0,1,0,0
222,224,0,0,2,2,0,2,2,2,0,2,2,2,0,0
222,229,0,0,1,2,0,2,2,2,0,2,1,2,0,0
222,223,0,0,2,2,0,2,2,2,0,2,2,2,0,0
223,229,0,0,1,2,0,2,2,2,0,2,1,2,0,0
224,225,0,0,2,2,0,2,2,2,0,2,2,2,0,0
224,227,0,0,2,2,0,2,2,2,0,1,2,2,0,0
224,229,0,0,1,2,0,2,2,2,0,2,1,2,0,0
224,243,0,0,2,2,0,1,1,1,1,2,1,2,0,0
225,226,0,0,2,2,0,2,2,2,0,1,2,2,0,0
225,227,0,0,2,2,0,2,2,2,0,1,2,2,0,0
225,241,0,0,2,2,0,1,1,1,0,1,1,2,0,0
225,243,0,0,2,2,0,1,1,1,1,2,1,2,0,0
226,227,0,0,2,2,0,2,2,2,0,0,2,2,0,0
226,228,0,0,2,2,0,2,2,2,0,0,2,2,0,0
226,241,0,0,2,2,0,1,1,1,0,0,1,2,0,0
226,341,0,0,2,2,0,1,2,2,0,0,1,1,0,0
226,349,0,0,2,2,0,1,1,1,0,0,1,1,0,0
227,228,0,0,2,2,0,2,2,2,0,0,2,2,0,0
227,229,0,0,1,2,0,2,2,2,0,1,1,2,0,0
228,229,0,0,1,2,0,2,2,2,0,1,1,2,0,0
228,341,0,0,2,2,0,1,2,2,0,0,1,1,0,0
230,232,0,0,0,0,0,2,0,2,1,1,0,2,0,0
230,231,0,0,0,0,0,1,0,1,1,0,0,2,0,0
231,232,0,0,0,0,0,1,0,1,2,1,0,2,0,0
232,287,0,0,0,0,1,2,1,1,1,2,0,1,0,0
233,235,0,0,1,1,1,1,1,1,1,2,0,2,0,0
233,239,0,0,1,0,1,1,1,1,1,2,0,2,0,0
233,240,0,0,1,0,1,1,1,1,0,2,0,2,0,0
233,276,0,0,0,0,0,0,0,0,0,2,0,1,0,0
233,285,0,0,1,0,1,0,1,0,0,2,0,1,0,0
233,286,0,0,0,0,0,0,0,0,0,2,0,1,0,0
234,237,0,0,2,1,2,2,2,2,2,2,0,2,0,0
234,235,0,0,2,1,2,2,2,2,2,2,0,2,0,0
234,276,0,0,1,0,1,1,1,1,1,2,0,1,0,0
234,236,0,0,2,1,2,2,2,2,2,2,0,2,0,0
235,237,0,0,2,2,2,2,2,2,2,2,0,2,0,0
235,238,0,0,1,1,1,2,1,1,1,2,0,2,0,0
235,239,0,0,2,1,2,2,2,2,2,2,0,2,0,0
235,276,0,0,1,1,1,1,1,1,1,2,0,1,0,0
236,237,0,0,2,2,2,2,2,2,2,2,0,2,0,0
236,276,0,0,1,1,1,1,1,1,1,2,0,1,0,0
237,238,0,0,1,1,1,2,1,1,1,2,0,2,0,0
238,239,0,0,1,0,1,2,1,1,1,2,0,2,0,0
239,247,0,0,1,0,2,2,1,1,1,1,0,2,0,0
239,285,0,0,2,0,2,1,2,1,1,2,0,1,0,0
240,276,0,0,1,0,1,1,1,1,0,2,0,1,0,0
240,286,0,0,1,0,1,1,1,1,0,2,0,1,0,0
241,243,0,0,2,2,0,0,0,0,1,1,0,2,0,0
241,349,0,0,2,2,0,0,0,0,0,0,0,1,0,0
241,351,0,0,2,2,0,0,0,0,0,0,0,1,0,0
242,243,0,1,2,2,0,0,0,0,2,1,0,2,0,0
244,393,0,0,0,0,1,2,2,2,1,2,0,1,0,1
244,296,0,0,0,0,2,2,2,2,1,2,0,1,0,0
245,289,0,0,0,0,0,2,0,2,1,2,0,1,0,0
245,292,0,0,0,0,1,2,1,2,2,2,0,1,0,0
245,393,0,0,0,0,0,2,1,2,2,2,0,1,0,1
245,246,0,0,0,0,0,1,1,1,1,2,0,2,0,0
246,289,0,0,0,0,0,1,1,1,0,2,0,1,0,0
246,393,0,0,0,0,0,1,2,1,1,2,0,1,0,1
246,297,0,0,0,0,0,0,1,0,0,2,0,1,0,0
247,251,0,0,0,1,2,2,1,1,1,1,0,2,0,0
247,285,0,0,1,0,2,1,1,0,0,1,0,1,0,0
248,372,0,0,1,0,0,1,0,0,0,0,0,1,0,0
248,252,0,0,0,0,1,1,1,1,1,1,0,2,0,0
249,253,0,0,0,1,2,1,1,0,0,1,0,2,0,0
249,250,0,0,0,0,2,0,1,0,0,1,0,2,0,0
249,251,0,0,0,1,2,1,2,1,1,1,0,2,0,0
249,252,0,0,0,0,2,0,2,1,1,1,0,2,0,0
249,285,0,0,1,0,2,0,2,0,0,1,0,1,0,0
250,252,0,0,0,0,2,0,1,1,1,2,0,2,0,0
250,253,0,0,0,1,2,1,0,0,0,2,0,2,0,0
250,254,0,0,0,0,2,0,0,1,0,1,0,2,0,0
251,285,0,0,1,1,2,1,2,1,1,2,0,1,0,0
253,382,0,0,1,2,2,2,0,1,1,2,1,2,1,1
255,365,0,0,2,0,1,0,0,0,0,0,0,1,0,0
255,368,0,0,2,0,1,0,0,0,0,0,0,1,0,0
255,369,0,0,2,0,1,0,0,0,0,0,0,1,0,0
256,258,0,0,2,0,0,0,0,0,2,1,0,2,0,0
256,303,0,0,2,0,0,0,0,0,1,1,0,1,0,0
257,258,0,0,1,0,0,0,0,0,2,1,0,2,0,0
257,259,0,1,1,1,0,0,0,0,2,1,0,2,0,0
257,303,0,0,1,0,0,0,0,0,1,1,0,1,0,0
258,259,0,1,2,1,0,0,0,0,2,2,0,2,0,0
258,303,0,0,2,0,0,0,0,0,1,2,0,1,0,0
259,368,0,1,2,1,0,0,0,0,1,1,0,1,0,0
259,409,0,2,2,2,0,0,0,0,2,2,0,2,0,1
260,409,0,2,2,2,0,0,0,0,1,1,0,2,0,1
260,363,0,1,2,2,0,0,0,0,0,0,0,1,0,0
261,304,0,0,0,1,1,0,0,1,0,1,0,1,0,0
261,344,0,0,0,2,2,0,1,1,0,0,0,1,0,0
261,380,0,0,0,2,1,1,0,2,0,0,0,1,0,1
262,357,0,0,0,2,0,0,0,0,0,0,0,1,0,0
262,263,0,0,0,2,0,0,0,0,0,0,0,2,0,0
263,354,0,0,0,2,0,0,0,0,0,0,0,1,0,0
263,356,0,0,0,2,0,0,0,0,0,0,0,1,0,0
263,357,0,0,0,2,0,0,0,0,0,0,0,1,0,0
264,266,0,0,0,1,0,0,0,1,1,0,0,2,0,0
264,267,0,0,0,1,0,0,0,1,1,0,0,2,0,0
264,364,0,0,0,2,0,0,0,0,0,0,0,1,0,0
265,266,0,0,0,0,0,0,0,1,1,0,0,2,0,0
265,267,0,0,0,0,0,0,0,1,1,0,0,2,0,0
265,395,0,0,0,0,0,0,0,0,0,0,0,1,1,1
266,267,0,0,0,0,0,0,0,2,2,0,0,2,0,0
267,364,0,0,0,1,0,0,0,1,1,0,0,1,0,0
267,305,0,0,0,1,0,1,0,2,2,1,0,1,0,0
267,318,0,0,0,1,0,1,1,2,2,0,0,1,0,0
268,375,0,0,1,0,1,0,1,1,1,0,0,1,0,0
269,331,0,0,0,0,0,0,0,1,0,0,0,1,0,0
270,327,0,0,0,0,0,0,2,1,2,1,1,0,0,0
270,271,0,0,0,0,0,0,1,0,1,1,2,0,0,0
270,273,0,0,0,0,0,0,1,0,1,2,2,0,0,0
270,313,0,0,0,0,0,0,2,1,2,2,1,0,0,0
270,314,0,0,0,0,0,0,1,0,1,2,1,0,0,0
270,315,0,0,0,0,0,0,2,0,1,2,1,0,0,0
270,413,1,0,0,0,0,0,1,0,1,1,1,0,0,0
271,273,0,0,0,0,0,0,0,0,0,1,2,0,0,0
271,339,0,0,0,0,0,0,0,1,0,0,1,0,0,0
271,314,0,0,0,0,0,0,0,0,0,1,1,0,0,0
272,315,0,0,0,0,0,0,2,1,0,1,1,0,0,0
272,327,0,0,0,0,0,0,2,2,1,0,1,0,0,0
273,315,0,0,0,0,0,0,1,0,0,2,1,0,0,0
278,392,0,0,0,0,0,0,0,0,1,1,1,1,0,1
279,280,0,0,0,0,0,2,2,2,0,2,0,0,0,0
279,281,0,0,0,0,1,2,2,2,1,2,0,0,0,0
279,282,0,0,0,0,0,1,1,1,0,2,0,0,0,0
280,281,0,0,0,0,1,2,2,2,1,2,0,0,0,0
280,283,0,0,0,0,1,2,2,2,1,2,0,0,0,0
281,282,0,0,0,0,1,1,1,1,1,2,0,0,0,0
281,283,0,0,0,0,2,2,2,2,2,2,0,0,0,0
282,283,0,0,0,0,1,1,1,1,1,2,0,0,0,0
284,288,0,0,0,0,0,2,1,1,0,2,0,0,0,0
284,290,0,0,0,0,0,2,2,2,1,2,0,0,0,0
284,291,0,0,0,0,0,2,2,2,1,2,0,0,0,0
284,293,0,0,0,0,0,1,1,1,0,2,0,0,0,0
285,286,0,0,1,0,1,0,1,0,0,2,0,0,0,0
288,290,0,0,0,0,0,2,1,1,1,2,0,0,0,0
288,297,0,0,0,0,0,1,0,0,0,2,0,0,0,0
289,290,0,0,0,0,0,2,1,2,1,2,0,0,0,0
289,291,0,0,0,0,0,2,1,2,1,2,0,0,0,0
289,292,0,0,0,0,1,2,1,2,1,2,0,0,0,0
289,297,0,0,0,0,0,1,0,1,0,2,0,0,0,0
290,291,0,0,0,0,0,2,2,2,2,2,0,0,0,0
290,297,0,0,0,0,0,1,1,1,1,2,0,0,0,0
291,292,0,0,0,0,1,2,2,2,2,2,0,0,0,0
291,293,0,0,0,0,0,1,1,1,1,2,0,0,0,0
292,293,0,0,0,0,1,1,1,1,1,2,0,0,0,0
294,295,0,1,2,2,1,0,1,0,0,2,0,0,0,0
294,360,0,2,2,2,1,0,1,0,0,1,0,0,0,0
294,374,0,1,2,1,1,0,1,0,0,1,0,0,0,0
295,374,0,0,2,1,0,0,0,0,0,1,0,0,0,0
295,358,0,0,2,2,0,0,0,0,0,1,0,0,0,0
296,393,0,0,0,0,1,2,2,2,2,2,0,0,0,1
297,320,0,0,0,0,0,0,0,0,1,1,0,0,0,0
298,345,0,1,1,2,0,1,1,0,0,1,0,0,0,0
299,352,0,1,2,2,0,0,0,1,0,1,0,0,0,0
299,360,0,1,2,2,0,0,0,1,0,1,0,0,0,0
299,342,0,0,2,2,0,0,0,2,0,1,0,0,0,0
300,301,0,0,0,0,0,0,0,1,2,2,0,0,0,0
300,378,0,0,1,0,0,0,0,0,1,1,0,0,0,0
300,347,0,1,0,1,1,0,0,0,1,1,0,0,0,0
302,410,0,2,2,2,2,0,2,0,1,1,0,0,0,1
302,376,0,1,2,1,1,0,1,0,1,1,0,0,0,0
302,378,0,1,2,1,1,0,1,0,1,1,0,0,0,0
302,347,0,2,1,2,2,0,1,0,1,1,0,0,0,0
303,353,0,0,2,1,0,0,0,0,0,1,0,0,0,0
303,348,0,0,2,1,0,0,0,0,0,1,0,0,0,0
304,379,0,0,0,1,0,0,0,1,0,1,0,0,1,1
304,380,0,0,0,1,0,1,0,1,0,1,0,0,0,1
305,364,0,0,0,2,0,1,0,1,1,1,0,0,0,0
305,306,0,0,0,2,0,2,1,2,2,2,0,0,0,0
306,354,0,0,0,2,0,1,1,1,1,1,0,0,0,0
306,364,0,0,0,2,0,1,1,1,1,1,0,0,0,0
307,308,0,0,1,1,1,1,2,1,1,2,0,0,0,0
309,310,0,0,1,0,0,0,1,1,0,2,0,0,0,0
309,375,0,0,2,0,0,0,1,1,0,1,0,0,0,0
310,324,0,0,0,0,0,0,1,0,1,1,0,0,0,0
310,312,0,0,0,0,0,0,0,0,0,2,0,0,0,0
311,321,0,0,0,0,0,0,0,0,1,1,0,0,0,0
311,325,0,0,0,0,0,0,1,1,1,1,0,0,0,0
311,326,0,0,0,0,0,0,0,0,1,1,0,0,0,0
311,312,0,0,0,0,0,0,0,0,0,2,0,0,0,0
312,321,0,0,0,0,0,0,0,0,1,1,0,0,0,0
312,324,0,0,0,0,0,0,1,0,1,1,0,0,0,0
312,325,0,0,0,0,0,0,1,1,1,1,0,0,0,0
313,324,0,0,0,0,0,0,2,1,2,1,0,0,0,0
313,325,0,0,0,0,0,0,2,2,2,1,0,0,0,0
313,326,0,0,0,0,0,0,1,1,2,1,0,0,0,0
314,323,0,0,0,0,0,0,0,0,1,1,0,0,0,0
314,413,1,0,0,0,0,0,0,0,0,1,0,0,0,0
315,327,0,0,0,0,0,0,2,1,1,1,0,0,0,0
316,320,0,0,0,0,0,0,0,0,2,0,0,0,0,0
316,399,0,0,0,0,1,0,1,1,2,0,0,0,0,1
316,343,0,0,0,1,0,0,0,1,1,0,0,0,0,0
316,412,1,0,0,0,0,0,0,0,1,0,0,0,0,0
316,317,0,0,0,0,0,1,0,0,2,0,0,0,0,0
317,320,0,0,0,0,0,1,0,0,2,0,0,0,0,0
317,340,0,0,0,0,0,1,0,1,1,0,0,0,0,0
317,343,0,0,0,1,0,1,0,1,1,0,0,0,0,0
319,332,0,0,0,0,0,0,1,2,1,0,0,0,0,0
320,340,0,0,0,0,0,0,0,1,1,0,0,0,0,0
320,380,0,0,0,1,0,1,0,1,1,0,0,0,0,1
321,394,0,0,0,0,0,0,1,1,1,1,1,0,0,1
323,413,1,0,0,0,0,0,0,0,1,0,0,0,0,0
324,325,0,0,0,0,0,0,2,1,2,0,0,0,0,0
325,326,0,0,0,0,0,0,1,1,2,0,0,0,0,0
328,329,0,0,0,0,0,0,0,2,0,0,0,0,0,0
328,330,0,0,0,0,0,0,1,2,0,0,0,0,0,0
328,334,0,0,0,0,0,0,1,2,0,0,0,0,0,0
329,334,0,0,0,0,0,0,1,2,0,0,0,0,0,0
330,334,0,0,0,0,0,0,2,2,0,0,0,0,0,0
332,338,0,0,0,0,1,0,1,2,0,0,0,0,0,0
332,339,0,0,0,0,0,0,0,2,0,0,0,0,0,0
335,408,0,0,2,2,0,0,2,1,0,0,0,1,1,1
335,381,0,0,2,2,1,0,2,2,1,1,0,1,1,1
336,337,0,0,0,0,2,0,0,2,0,0,0,0,0,0
336,403,0,0,1,0,2,1,1,2,1,1,0,0,0,1
337,403,0,0,1,0,2,1,1,2,1,1,0,0,0,1
337,398,0,0,0,0,1,0,0,1,0,0,0,0,0,1
338,339,0,0,0,0,1,0,1,2,0,0,0,0,0,0
340,399,0,0,0,0,1,0,1,2,1,0,0,0,0,1
340,400,0,0,1,0,1,1,1,2,1,0,0,0,1,1
340,343,0,0,0,1,0,0,0,2,0,0,0,0,0,0
340,379,0,0,0,1,0,0,0,2,0,0,0,0,1,1
340,380,0,0,0,1,0,1,0,2,0,0,0,0,0,1
341,358,0,0,2,2,0,0,1,1,0,0,0,0,0,0
341,361,0,0,2,2,0,0,1,1,0,0,0,0,0,0
341,349,0,0,2,2,0,0,1,1,0,0,0,0,0,0
342,353,0,0,2,2,0,0,0,1,0,0,0,0,0,0
342,360,0,1,2,2,0,0,0,1,0,0,0,0,0,0
342,361,0,0,2,2,0,0,0,1,0,0,0,0,0,0
343,399,0,0,0,1,1,0,1,2,1,0,0,0,0,1
344,381,0,0,1,2,2,0,2,1,1,1,0,1,1,1
346,355,0,0,0,1,0,0,1,0,0,0,0,0,0,0
346,354,0,0,0,1,0,0,1,0,0,0,0,0,0,0
347,410,0,2,1,2,2,0,1,0,0,0,0,0,0,1
347,378,0,1,1,1,1,0,0,0,0,0,0,0,0,0
348,353,0,0,2,2,0,0,0,0,0,0,0,0,0,0
348,350,0,0,2,2,0,0,0,0,0,0,0,0,0,0
348,351,0,0,2,2,0,0,0,0,0,0,0,0,0,0
349,361,0,0,2,2,0,0,0,0,0,0,0,0,0,0
349,350,0,0,2,2,0,0,0,0,0,0,0,0,0,0
349,351,0,0,2,2,0,0,0,0,0,0,0,0,0,0
350,353,0,0,2,2,0,0,0,0,0,0,0,0,0,0
350,361,0,0,2,2,0,0,0,0,0,0,0,0,0,0
350,351,0,0,2,2,0,0,0,0,0,0,0,0,0,0
352,360,0,2,2,2,0,0,0,0,0,0,0,0,0,0
353,361,0,0,2,2,0,0,0,0,0,0,0,0,0,0
354,356,0,0,0,2,0,0,0,0,0,0,0,0,0,0
354,364,0,0,0,2,0,0,0,0,0,0,0,0,0,0
355,414,0,1,0,1,0,0,0,0,0,0,0,0,0,0
356,357,0,0,0,2,0,0,0,0,0,0,0,0,0,0
356,364,0,0,0,2,0,0,0,0,0,0,0,0,0,0
358,361,0,0,2,2,0,0,0,0,0,0,0,0,0,0
358,362,0,0,2,2,0,0,0,0,0,0,0,0,0,0
358,374,0,0,2,1,0,0,0,0,0,0,0,0,0,0
359,377,0,0,2,1,0,0,0,0,0,0,0,0,0,0
359,374,0,0,2,1,0,0,0,0,0,0,0,0,0,0
362,374,0,0,2,1,0,0,0,0,0,0,0,0,0,0
363,368,0,0,2,1,0,0,0,0,0,0,0,0,0,0
363,406,0,0,2,2,0,0,1,1,1,1,0,1,1,1
363,409,0,1,2,2,0,0,0,0,1,1,0,1,0,1
365,369,0,0,2,0,0,0,0,0,0,0,0,0,0,0
365,371,0,0,2,0,0,0,0,0,0,0,0,0,0,0
367,371,0,0,2,0,0,0,0,0,0,0,0,0,0,0
368,369,0,0,2,0,0,0,0,0,0,0,0,0,0,0
368,409,0,1,2,1,0,0,0,0,1,1,0,1,0,1
372,382,0,0,2,1,1,1,0,1,1,1,1,1,1,1
373,411,0,1,2,1,1,0,0,0,0,0,0,0,0,1
374,377,0,0,2,0,0,0,0,0,0,0,0,0,0,0
376,377,0,0,2,0,0,0,0,0,0,0,0,0,0,0
376,378,0,0,2,0,0,0,0,0,0,0,0,0,0,0
377,378,0,0,2,0,0,0,0,0,0,0,0,0,0,0
379,400,0,0,1,1,1,1,1,2,1,0,0,0,2,2
379,380,0,0,0,2,0,1,0,2,0,0,0,0,1,2
381,408,0,0,2,2,1,0,2,1,1,1,0,2,2,2
385,386,0,0,1,1,1,1,1,2,2,2,1,1,0,2
386,387,0,0,0,1,1,1,1,2,2,2,1,1,0,2
386,388,0,0,1,0,1,2,1,2,1,2,1,1,1,2
391,392,0,0,0,1,1,0,0,0,2,1,2,2,0,2
396,397,0,0,0,0,0,0,0,2,0,0,0,0,1,2
396,398,0,0,0,0,0,0,0,1,0,0,0,0,1,2
396,412,1,0,0,0,0,0,0,1,0,0,0,0,1,1
397,398,0,0,0,0,0,0,0,1,0,0,0,0,0,2
397,399,0,0,0,0,1,0,1,2,1,0,0,0,0,2
397,402,0,0,1,0,1,0,1,1,1,0,0,0,1,2
398,402,0,0,1,0,1,0,1,0,1,0,0,0,1,2
398,403,0,0,1,0,1,1,1,1,1,1,0,0,0,2
399,400,0,0,1,0,2,1,2,2,2,0,0,0,1,2
400,401,0,0,1,0,2,2,1,2,2,1,0,1,1,2
402,403,0,0,2,0,2,1,2,1,2,1,0,0,1,2
403,405,0,0,2,1,1,2,2,2,2,2,1,1,1,2
404,407,0,0,2,1,1,1,1,2,2,2,0,2,2,2
404,406,0,0,2,1,1,1,1,2,2,2,0,2,2,2
406,407,0,0,2,2,0,0,2,2,2,2,0,2,2,2
407,408,0,0,2,2,0,0,2,1,1,1,0,2,2,2
410,411,0,2,2,2,2,0,1,0,0,0,0,0,0,2
414,415,0,2,0,0,0,0,0,0,0,0,0,0,0,0
