CELL_ID,PDMIN,PDMAX,pdMN,pdSTD,pdSUM
169378,7.037565231,7.725831985,7.133922577,0.240022767,713.3922577
169406,12.08333302,970,69.83941658,159.6459712,6983.941658
169407,24.36363602,47.90874481,43.43517414,9.283300615,4343.517414
169416,11.9577961,1450,755.2700675,305.7391191,75527.00675
169417,11.9577961,813.043457,555.2336984,264.5363879,55523.36984
169419,201.8292694,1307.692261,665.3146628,307.522582,66531.46628
169420,746.1538696,1592.307739,1147.019255,283.7227316,114701.9255
169421,30.94812202,3040,1274.114561,798.0180724,127411.4561
169422,17.20199966,2092.307617,174.3779228,303.3796381,17437.79228
169423,17.20199966,17.20199966,17.20199966,0,1720.199966
169424,17.20199966,17.20199966,17.20199966,0,1720.199966
169425,17.20199966,17.20199966,17.20199966,0,1720.199966
169426,17.20199966,92.21556854,68.2112265,35.16832436,6821.12265
169427,75.20661163,2880,802.593886,575.310385,80259.3886
169428,75.20661163,1783.333374,737.8143591,511.6152939,73781.43591
169429,113.0841141,9581.818359,1818.566135,1812.813698,181856.6135
169432,726.3157959,23883.33398,2500.996011,2707.993683,250099.6011
169434,431.4285584,3123.076904,1178.648441,774.2173637,117864.8441
169436,329.7872314,3500,924.8686774,772.7149816,92486.86774
169438,3.448276043,8680,2343.357913,2414.799179,234335.7913
169440,0,6636.842285,2140.357413,2103.268676,214035.7413
169441,809.0908813,7357.143066,2042.79438,1596.333878,204279.438
169442,457.6923218,7480,2869.627544,2476.359753,286962.7544
169444,47.95918274,1634.177246,589.9856177,579.3463641,58998.56177
169445,47.95918274,31800,2921.626497,7230.096681,292162.6497
169446,468.421051,4514.285645,3111.935457,1270.642227,311193.5457
169447,468.421051,5533.333496,1644.065145,1607.208845,164406.5145
169448,696,2130.769287,1231.247573,451.9013396,123124.7573
169451,385,12366.66699,1181.835828,1519.055462,118183.5828
169453,83.81742859,1343.75,468.4174301,425.5843302,46841.74301
170050,4.113474846,4.113474846,4.113474846,0,411.3474846
170072,6.807324886,34.18918991,14.09527812,11.36172054,1409.527812
170084,8.198682785,14.13173676,11.10375766,2.940106854,1110.375766
170090,12.88433361,24.36363602,20.4606732,5.465241103,2046.06732
170100,180.3921509,790.4761963,390.2385118,207.9954308,39023.85118
170101,180.3921509,1307.692261,459.176284,318.2787456,45917.6284
170102,210.9422455,1825,1036.117302,531.6168566,103611.7302
170104,17.20199966,148.4662628,98.58584282,64.03487274,9858.584282
170105,17.20199966,17.20199966,17.20199966,0,1720.199966
170106,17.20199966,17.20199966,17.20199966,0,1720.199966
170107,17.20199966,17.20199966,17.20199966,0,1720.199966
170108,17.20199966,913.274353,74.13050255,126.1076872,7413.050255
170110,373.9130554,2500,1271.298725,546.2937119,127129.8725
170111,725.7142944,2477.777832,1616.011628,410.587148,161601.1628
170112,665.2174072,19000,2738.36797,3067.006025,273836.797
170113,503.030304,5791.666504,1646.369612,1066.861843,164636.9612
170114,503.030304,5791.666504,1950.948459,1301.960091,195094.8459
170115,680.9523926,3050,959.5571667,323.4097033,95955.71667
170116,409.5238037,6215.384766,1532.404197,1851.732951,153240.4197
170117,351.9230652,3123.076904,655.462731,393.2061581,65546.2731
170118,329.7872314,2850,1300.265508,632.6257691,130026.5508
170119,686.8421021,17950,4120.337362,4082.409679,412033.7362
170120,364.9122925,8680,1167.462578,1126.123844,116746.2578
170121,664.5161133,11650,2337.449594,1735.925606,233744.9594
170122,664.5161133,7757.143066,1528.447366,1683.875681,152844.7366
170123,838.4615479,7875,1158.615738,704.565603,115861.5738
170124,838.4615479,5066.666504,2105.240852,1143.030785,210524.0852
170125,390,5328.571289,1415.629338,1357.166492,141562.9338
170126,131.0810852,1671.428589,593.0599695,313.57826,59305.99695
170127,196.1240234,5780,1494.520158,1905.831314,149452.0158
170129,232.5,851.7073364,666.2875592,284.6613058,66628.75592
170130,269.587616,1163.636353,787.2959637,249.255719,78729.59637
170131,0,2811.764648,1113.73875,887.0730447,111373.875
170132,0,35233.33203,2524.829975,8363.545048,252482.9975
170134,245.2380981,1220.689697,609.6023981,278.3168292,60960.23981
170136,376.0869446,2600,1011.844653,487.8572758,101184.4653
170137,173.8636322,2650,1363.429564,596.9919185,111801.2242
170771,12.08333302,24.36363602,14.97723982,5.02082261,1497.723982
170779,11.9577961,1323.255859,517.4545549,598.7163951,51745.45549
170781,1.78571403,1323.255859,710.3931068,327.3995649,71039.31068
170784,210.9422455,912.5,366.9603592,265.8394554,36696.03592
170785,95.90643311,852.3809814,325.0513083,291.4304205,32505.13083
170786,17.20199966,148.4662628,53.94516846,51.69516517,5394.516846
170787,17.20199966,17.20199966,17.20199966,0,1720.199966
170790,17.20199966,17.20199966,17.20199966,0,1720.199966
170791,17.20199966,2260,277.1136876,458.1840518,27711.36876
170792,202.2099457,2480,1337.294476,589.6187233,133729.4476
170793,1127.272705,5622.222168,1883.357614,1240.743012,188335.7614
170794,555.1724243,3625,1380.252999,586.934143,138025.2999
170795,503.030304,4860,1979.143813,1349.247306,197914.3813
170796,320,9922.222656,1193.230829,1613.230506,119323.0829
170797,320,1361.538452,717.6722852,317.3358941,71767.22852
170798,409.5238037,1374.603149,889.8028644,415.7985004,88980.28644
170799,409.5238037,2825,1250.713372,442.5194381,125071.3372
170800,610.810791,1250,995.1542688,189.3377614,99515.42688
170801,207.2463837,8192.307617,1422.056434,1612.712824,142205.6434
170802,207.2463837,2660,783.7991754,713.2167095,78379.91754
170804,986.3636475,8769.230469,3889.352452,2801.188217,388935.2452
170805,328.5714417,7875,2589.917082,2353.100993,258991.7082
170806,927.777771,7750,1532.074871,1105.659501,153207.4871
170807,665.2174072,2442.857178,1094.083846,361.4438047,109408.3846
170808,131.0810852,1483.333374,444.5996353,439.1053535,44459.96353
170809,114.432991,5647.058594,221.4570598,550.6860654,22145.70598
170811,232.5,6222.222168,2338.644474,1830.094654,233864.4474
170812,232.5,2125,567.5767657,443.8012688,56757.67657
170813,0,2811.764648,826.4918213,510.5273384,82649.18213
170816,590.4761963,2157.142822,1057.349905,269.4554821,105734.9905
170817,544.303772,1150,826.7764154,186.1365572,82677.64154
170818,544.303772,1383.333374,833.8693036,273.0619082,83386.93036
170820,173.8636322,1914.285767,831.2786251,560.6653163,29094.75188
171446,8.198682785,14.13173676,11.54557539,1.573926836,1154.557539
171459,11.9577961,17.19101143,15.15005745,2.565359469,1515.005745
171462,957.597168,1323.255859,997.819624,114.9872398,99781.9624
171465,1.78571403,1230.769287,471.2740167,412.8230787,47127.40167
171468,17.20199966,95.90643311,27.43357601,26.60191504,2743.357601
171470,17.20199966,17.20199966,17.20199966,0,1720.199966
171471,17.20199966,17.20199966,17.20199966,0,1720.199966
171475,686.956543,5622.222168,2652.914426,2107.544577,265291.4426
171476,147.1947174,3625,939.7751051,843.6703739,93977.51051
171477,147.1947174,6540,774.7872092,756.4300351,77478.72092
171478,493.0232544,9922.222656,1428.389726,2350.583317,142838.9726
171479,460,1900,630.2260748,280.5344924,63022.60748
171482,286.0655823,7157.143066,1291.223683,1282.015198,129122.3683
171483,207.2463837,7500,1952.818949,2259.438776,195281.8949
171484,4.878048897,2437.5,289.1408433,286.5628069,28914.08433
171485,4.878048897,13280,1053.027946,1386.258149,105302.7946
171486,986.3636475,2400,1506.666976,514.0262724,150666.6976
171487,115.0684967,7612.5,1208.494657,1679.007594,120849.4657
171488,115.0684967,3850,549.7248639,852.8614858,54972.48639
171489,1187.5,3120,1577.425901,412.3361139,157742.5901
171490,114.432991,8212.5,2214.399446,2264.523944,221439.9446
171492,103.4482727,2470,224.442326,353.800676,22444.2326
171494,393.5484009,4940,2362.117421,1327.653397,236211.7421
171495,393.5484009,3308.333252,1297.837525,656.5374799,129783.7525
171496,65.8878479,1480,176.6453648,261.1319341,17664.53648
171499,175.8928528,1925,814.0002643,480.1490546,81400.02643
171500,109.1666641,5742.856934,881.6898708,1560.720273,88168.98708
171501,173.8636322,1540,613.9337474,378.8178176,61393.37474
171502,173.8636322,846.1538696,279.9591898,162.2620905,24916.36789
172097,4.113474846,4.113474846,4.113474846,0,411.3474846
172108,7.028287888,85.24590302,43.45471269,38.02446009,4345.471269
172137,12.88433361,79.05491638,14.84198747,9.628649131,1484.198747
172138,12.88433361,17.19101143,14.73620507,2.142873044,1473.620507
172144,1.78571403,957.597168,563.7153216,449.5591998,56371.53216
172148,805,3200,1686.234836,701.0844596,168623.4836
172149,95.90643311,3200,1010.160384,1020.27625,101016.0384
172150,17.20199966,309.3023376,127.6402577,140.5565688,12764.02577
172151,17.20199966,1485.333374,64.16694427,252.8819983,6416.694427
172155,17.20199966,2007.142822,572.4420806,690.5791132,57244.20806
172156,202.2099457,2007.142822,711.1962195,768.2645227,71119.62195
172157,147.1947174,1125,534.7325897,393.2238144,53473.25897
172159,147.1947174,4036.363525,780.0318336,1105.233001,78003.18336
172160,275.8620605,2211.764648,1163.12124,829.6321423,116312.124
172161,275.8620605,3833.333252,820.7983636,859.0378129,82079.83636
172162,421.2121277,3833.333252,1192.823343,604.6418367,119282.3343
172163,286.0655823,3200,772.4948901,707.4609623,77249.48901
172164,226.2195129,2142.105225,747.9314468,530.5077626,74793.14468
172166,139.829483,762.5,187.1005379,102.9952446,18710.05379
172167,139.829483,14366.66699,2224.242292,3733.484916,222424.2292
172168,665,6136.36377,1944.992189,1378.290443,194499.2189
172169,115.0684967,7612.5,798.5420131,1130.879784,79854.20131
172170,115.0684967,2785.714355,1028.192987,947.2986389,102819.2987
172171,959.2592773,3120,1620.280225,469.3936675,162028.0225
172173,69.27710724,6510,1042.127795,1828.389155,104212.7795
172174,69.27710724,114.432991,95.95304451,16.46905979,9595.304451
172175,91.48936462,15050,1721.755307,2516.936236,172175.5307
172176,896.875,5736.842285,2503.125043,1412.883974,250312.5043
172177,65.8878479,3308.333252,1370.64653,986.6474985,137064.653
172180,17.31428528,5571.428711,1413.915501,1664.785317,141391.5501
172183,109.1666641,1048,416.9812573,249.3674856,41698.12573
172188,22.08092499,22.08092499,22.08092499,-1,22.08092499
172795,7.028287888,48.88888931,34.68918329,15.59758565,3468.918329
172819,12.88433361,251.2195129,23.17770737,23.80427655,2317.770737
172824,17.19101143,274.2857056,20.95508284,26.25433555,2095.508284
172825,17.19101143,274.2857056,142.4110855,115.1873265,14241.10855
172828,1.78571403,987.6712036,217.0699251,334.5007401,21706.99251
172830,380,2741.666748,1112.057661,630.593404,111205.7661
172831,309.3023376,2457.142822,941.8336401,564.5674823,94183.36401
172833,17.20199966,1485.333374,1332.47764,379.399738,133247.764
172835,17.20199966,1307.092163,259.3106036,463.6475555,25931.06036
172836,17.20199966,1307.092163,1023.316327,537.0240992,102331.6327
172837,573.0158691,1978.260864,1162.076858,555.767568,116207.6858
172838,416.216217,1940,1003.617987,582.7827275,100361.7987
172839,147.1947174,1636.842163,403.122771,376.0536476,40312.2771
172840,147.1947174,1353.333374,441.6693892,431.9157827,44166.93892
172841,147.1947174,4036.363525,537.5208803,652.1098783,53752.08803
172842,324.4186096,2211.764648,647.5909253,381.4224938,64759.09253
172843,324.4186096,2380,1071.001562,709.5514995,107100.1562
172845,143.6781616,1545.45459,839.914173,423.3210217,83991.4173
172847,139.829483,506.2790833,282.8014693,154.805051,28280.14693
172848,139.829483,139.829483,139.829483,0,13982.9483
172849,139.829483,1600,379.7446019,484.3231846,37974.46019
172850,712.7272949,2800,1475.675183,294.0554894,147567.5183
172851,115.0684967,2300,656.085343,508.0186141,65608.5343
172854,60.32608795,12355.55566,1251.172012,1415.855404,125117.2012
172856,69.27710724,91.48936462,88.37964859,7.746193534,8837.964859
172857,91.48936462,1742.857178,502.3791171,480.0343185,50237.91171
172858,455,5736.842285,1615.479861,1301.063993,161547.9861
172860,17.31428528,294.1860352,116.9881152,133.5679577,11698.81152
172864,109.1666641,1487.5,658.579319,404.2433143,65857.9319
172865,322.222229,1487.5,726.7292163,233.6108328,72672.92163
172866,225.8620758,2180,408.5635391,233.4554193,40856.35391
172867,225.8620758,2180,1094.617148,528.155274,109461.7148
172869,22.08092499,717.7419434,363.1303282,346.0746551,18156.51641
173477,40.18912506,40.67796707,40.67307865,0.048884201,4067.307865
173494,7.952521801,11.10440636,10.63162367,1.131117697,1063.162367
173501,6.4879179,251.2195129,82.17504313,106.1877273,8217.504313
173506,17.19101143,47.01912308,34.49131619,14.79608456,3449.131619
173512,338.1172791,1456.25,487.8375012,335.6142309,48783.75012
173513,309.3023376,2020,726.2140955,573.6515297,72621.40955
173514,309.3023376,1366.666626,661.5236435,379.0911598,66152.36435
173516,454.0540466,1583.333374,934.9655408,277.6439766,93496.55408
173519,464.2857056,1978.260864,1145.721537,515.9134283,114572.1537
173520,285.3260803,1425,749.2738287,328.8155376,74927.38287
173523,170.6521759,1744.067749,1106.793761,653.8115498,110679.3761
173524,170.6521759,2560,259.9560695,337.2323277,25995.60695
173525,143.6781616,1690,696.3926106,502.0033761,69639.26106
173526,143.6781616,610,389.7324066,174.4481179,38973.24066
173527,143.6781616,506.2790833,378.7090289,136.7720563,37870.90289
173529,139.829483,506.2790833,279.0803311,178.7657429,27908.03311
173531,139.829483,1213.043457,206.1354829,115.8992273,20613.54829
173532,250.9772034,3125,889.0443973,756.2588713,88904.43973
173533,250.9772034,3125,1125.980923,628.6957548,112598.0923
173534,975,2550,1747.767019,303.6324112,174776.7019
173536,60.32608795,3400,836.611826,985.1902219,83661.1826
173540,17.31428528,1977.777832,319.1317047,378.4037321,31913.17047
173542,17.31428528,294.1860352,25.62043777,47.46872237,2562.043777
173543,17.31428528,17.31428528,17.31428528,0,1731.428528
173547,144.1860504,2028.571411,1038.932501,495.5014357,103893.2501
173548,540,1775,912.9466699,433.6879356,91294.66699
173549,414.2857056,1725,754.813844,408.1501034,75481.3844
173552,22.08092499,1616.666626,67.47910271,260.2165625,6747.910271
173553,22.08092499,22.08092499,22.08092499,0,2208.092499
174161,6.807324886,7.879028797,6.88234416,0.274819606,688.234416
174169,36.72172928,345.7142944,101.2583793,122.915959,10125.83793
174170,36.72172928,345.7142944,46.60932991,48.02127891,4660.932991
174182,6.4879179,1690.909058,435.8566006,565.6574579,43585.66006
174187,6.4879179,47.01912308,17.09976467,7.058705431,1709.976467
174197,454.0540466,1611.111084,850.3333871,393.9120702,85033.33871
174198,57.21765137,1750,956.4990591,343.5836578,95649.90591
174199,57.21765137,1633.333374,951.5846039,234.0350244,95158.46039
174202,285.3260803,1600,625.0403201,365.3723101,62504.03201
174203,285.3260803,1912.5,887.1170221,494.3530234,88711.70221
174204,285.3260803,2003.448242,828.2642215,437.1511393,82826.42215
174205,523.0769043,4361.111328,2599.985843,1591.912478,259998.5843
174206,170.6521759,3475,1341.241852,711.5130718,134124.1852
174207,192.660553,1690,1139.332561,416.3906994,113933.2561
174208,192.660553,1650,320.6651492,351.6472238,32066.51492
174209,164.6808472,506.2790833,323.5409445,156.3587357,32354.09445
174210,164.6808472,506.2790833,444.7914008,131.8989083,44479.14008
174214,250.9772034,250.9772034,250.9772034,0,25097.72034
174215,250.9772034,1412.5,405.1544873,231.7732061,40515.44873
174216,308.2278442,2760,1492.427379,598.6998873,149242.7379
174217,1033.333374,3175,1868.019978,570.2004943,186801.9978
174218,1081.25,3400,1653.05366,534.5518291,165305.366
174219,60.32608795,2271.428467,982.4409615,695.5568709,98244.09615
174227,8.940677643,382.6087036,257.0429189,164.9214353,25704.29189
174228,8.940677643,2028.571411,478.6573564,245.7028037,47865.73564
174229,502.4691467,2028.571411,1499.740217,346.0184237,149974.0217
174230,539.2857056,1722.222168,1046.69126,344.5647197,104669.126
174231,539.2857056,2236.363525,1160.474592,574.5800462,116047.4592
174232,215.384613,1950,677.1339877,502.173945,67713.39877
174234,22.08092499,215.384613,35.61218315,49.56932865,3561.218315
174235,22.08092499,22.08092499,22.08092499,0,2208.092499
174237,149.615387,1950,747.1003314,604.4055061,74710.03314
174238,570,4816.666504,1617.603077,1142.591852,161760.3077
174239,452.9411621,1840,913.7270129,391.3526725,72184.43402
174240,452.9411621,834.7825928,468.8512217,77.94305565,11252.42932
174862,25.56917763,1030,680.6484852,294.1013244,68064.84852
174863,25.56917763,1858.333374,960.7969798,457.2635152,96079.69798
174876,25.03887939,338.1172791,115.8316153,142.7787848,11583.16153
174877,25.03887939,1524.576294,869.1821695,705.1102336,86918.21695
174880,57.21765137,1178.125,676.9956244,387.373335,67699.56244
174882,57.21765137,903.1578979,447.9139423,295.5306788,44791.39423
174884,464.2857056,919.0476074,572.266192,146.7067421,57226.6192
174885,504.1666565,2362.5,844.0694272,374.2855747,84406.94272
174886,504.1666565,7190,2133.215905,2080.394912,213321.5905
174888,162.5,1378.260864,831.6624902,409.8496371,83166.24902
174889,357.6271057,1475,874.7536185,413.8921148,87475.36185
174892,164.6808472,496.6666565,194.4066483,80.08933421,19440.66483
174893,139.829483,4866.666504,492.182527,643.2185149,49218.2527
174894,139.829483,6900,763.0810732,1022.536155,76308.10732
174897,250.9772034,967.3574829,600.6643024,325.0327405,60066.43024
174899,91.10320282,2050,681.1559379,570.2272148,68115.59379
174903,17.31428528,436.2745056,284.8305931,143.968623,28483.05931
174904,17.31428528,153.0931396,111.0016948,63.11316141,11100.16948
174911,8.940677643,1523.80957,556.1735866,330.7489311,55617.35866
174912,378.5046692,1620,782.2954691,417.9480024,78229.54691
174913,678.125,1933.333374,1184.28005,321.3692362,118428.005
174914,33.33333206,3066.666748,1052.593751,535.9556564,105259.3751
174915,215.384613,21733.33398,2318.978361,3976.001863,231897.8361
174917,22.08092499,172.35495,33.87545136,40.25548859,3387.545136
174918,22.08092499,172.35495,151.7016395,24.98568335,15170.16395
174920,185.8695679,15700,1103.502078,1628.503706,110350.2078
174921,195.8159027,2450,1220.3262,488.9642785,122032.62
174922,22.8571434,1754.166626,774.5545827,537.2133248,77455.45827
175529,8.158844948,8.78136158,8.762686081,0.106728365,876.2686081
175544,227.777771,1012.5,588.3228845,264.7895657,58832.28845
175545,5.70342207,1270.588257,547.7949432,367.1677091,54779.49432
175551,6.4879179,6.4879179,6.4879179,0,648.79179
175555,6.4879179,47.01912308,20.06277073,17.89413192,2006.277073
175559,25.03887939,57.21765137,56.57407593,4.527723575,5657.407593
175560,57.21765137,1120,142.2402393,289.7781548,14224.02393
175562,57.21765137,1400,263.6297668,416.3714422,26362.97668
175566,399.5133972,1883.333374,688.900423,336.303588,68890.0423
175567,467.6470642,2471.428467,1024.410185,672.3602645,102441.0185
175568,693.75,6033.333496,1934.29479,1214.887258,193429.479
175572,101.6949158,776.9230957,204.8215668,179.0908493,20482.15668
175574,164.6808472,1550,385.6635257,409.859608,38566.35257
175575,164.6808472,1635.714233,956.398447,377.009144,95639.8447
175576,520,1635.714233,1140.50421,301.5658016,114050.421
175578,250.9772034,1795.652222,711.8799048,638.7924621,71187.99048
175579,250.9772034,1783.333374,888.9562479,418.6396801,88895.62479
175583,91.10320282,1710,758.1013137,419.9715493,75810.13137
175585,153.0931396,538.3720703,217.4349915,122.5456435,21743.49915
175590,8.940677643,17.31428528,9.861774483,2.633215215,986.1774483
175591,8.940677643,8.940677643,8.940677643,0,894.0677643
175596,240.6666718,3066.666748,934.8835785,824.1116936,93488.35785
175597,110.0890198,2085.714355,830.8252722,609.2032539,83082.52722
175600,172.35495,1081.25,265.2714514,248.7557152,26527.14514
175601,172.35495,1933.333374,261.4850406,385.4980892,26148.50406
175602,172.35495,15700,1674.379429,1898.767456,167437.9429
175603,22.8571434,2700,723.8909322,672.4082218,72389.09322
176218,15.34582138,15.34582138,15.34582138,0,1534.582138
176243,57.21765137,57.21765137,57.21765137,0,5721.765137
176246,15.69559956,399.5133972,250.6548972,187.1946866,25065.48972
176248,399.5133972,1218.181763,740.7326096,181.8147053,74073.26096
176249,467.6470642,1893.333374,1075.73173,425.7095228,107573.173
176250,437.5,3000,1393.292683,641.0027884,139329.2682
176251,565.3846436,5500,1595.774854,910.5564327,159577.4854
176252,464.7058716,5500,834.4973834,722.1808812,83449.73834
176256,164.6808472,2362.5,739.5416214,618.1987105,73954.16214
176258,148.806366,1136.111084,913.1337616,225.161854,91313.37616
176260,390,1153.333374,719.4347125,267.1719506,71943.47125
176261,390,1783.333374,1059.867937,395.9547736,105986.7937
176262,91.10320282,1783.333374,658.8145454,347.9126709,65881.45454
176263,91.10320282,1125,491.767921,445.0951894,49176.7921
176266,153.0931396,1520,531.9713306,131.4309553,53197.13306
176267,153.0931396,538.3720703,160.7987183,54.21078526,16079.87183
176273,8.940677643,8.940677643,8.940677643,0,894.0677643
176275,8.940677643,8.940677643,8.940677643,0,894.0677643
176279,63.88888931,2085.714355,626.2630046,731.2781905,62626.30046
176280,110.0890198,1546.666626,872.1555154,444.5079055,87215.55154
176281,303.5294189,2890,845.2236432,428.3111572,84522.36432
176282,448.7179565,2890,1392.253352,669.6195353,139225.3352
176283,172.35495,1841.666626,1050.118517,622.3205859,105011.8517
176284,120.4444427,8300,723.650403,921.607306,72365.0403
176285,120.4444427,704.3478394,320.4898727,122.3692119,32048.98727
176286,22.8571434,704.3478394,242.6927041,205.1823028,24269.27041
176287,22.8571434,195.8159027,88.50775311,59.23999569,8850.775311
176879,634.2857056,2292.307617,1128.460471,515.3445173,112846.0471
176880,9.252669334,892.8571167,228.9476176,308.0526742,22894.76176
176884,7.879028797,7.879028797,7.879028797,0,787.9028797
176907,11.66500473,2500,47.43170464,270.5840751,4743.170464
176919,6.4879179,6.4879179,6.4879179,0,648.79179
176927,15.69559956,57.21765137,46.00669738,18.52697523,4600.669738
176929,15.69559956,792.8571167,169.2919461,236.0705408,16929.19461
176931,437.5,1893.333374,1035.938471,501.5764739,103593.8471
176932,437.5,2471.428467,751.1008441,595.8944935,75110.08441
176933,625.9259033,2766.666748,1279.904166,555.7569765,127990.4166
176936,101.6949158,727.2727051,365.8587808,227.4162661,36585.87808
176937,101.6949158,2157.142822,737.4838806,679.98197,73748.38806
176942,148.806366,1153.333374,706.1498941,377.8070771,70614.98941
176944,256.0439453,3266.666748,994.6773657,428.1839198,99467.73657
176946,91.10320282,2166.666748,1000.388659,712.4308263,100038.8659
176947,478.5714417,1646.153809,723.5634155,260.3008308,72356.34155
176948,153.0931396,1646.153809,850.8005324,493.785494,85080.05324
176950,153.0931396,168.6813202,158.2372392,7.366686719,15823.72392
176956,8.940677643,8.940677643,8.940677643,0,894.0677643
176960,63.88888931,2200,221.8056284,497.4995822,22180.56284
176962,444.1860352,3140,1201.919478,723.2026489,120191.9478
176964,448.7179565,2257.142822,1248.456417,677.6368359,124845.6417
176965,178.6046448,2400,1038.13239,697.1372479,103813.239
176966,120.4444427,2200,496.5484114,494.364735,49654.84114
176972,67.90322876,1181.818237,140.5611735,194.8327392,14056.11735
176973,67.90322876,592.8571167,205.3203433,230.8824577,20532.03433
176975,67.90322876,75.64575958,70.1485627,3.530965864,7014.85627
176977,53.55731201,204.2105255,112.6987104,73.6930826,9241.29425
176978,53.55731201,1446.153809,349.3481631,455.0860991,24454.37141
177574,7.551988125,8.78136158,7.797862816,0.494226725,779.7862816
177596,46.875,469.2307739,155.0195467,138.4799023,15501.95467
177603,6.4879179,10.1975441,7.081458092,1.366822713,708.1458092
177609,15.69559956,57.21765137,36.04140494,20.86144258,3604.140494
177611,15.69559956,1640,509.5526629,588.4766375,50955.26629
177613,581.8181763,1245,834.5882526,194.2335978,83458.82526
177614,260.8695679,2100,935.6514288,576.2574728,93565.14288
177615,6.693594933,2766.666748,846.6415051,669.1217687,84664.15051
177626,628.3018799,2011.111084,1093.064327,453.7859493,109306.4327
177628,565.3846436,2166.666748,1057.09651,312.4090276,105709.651
177630,753.8461304,1646.153809,943.5852435,223.0187824,94358.52435
177631,152.2682495,827.5471802,553.6371713,330.2775735,55363.71713
177632,152.2682495,168.6813202,162.7726147,7.917963214,16277.26147
177639,6.57948494,8.940677643,7.405902386,1.131890815,740.5902386
177644,11.28860474,1630,382.2594162,509.8293265,38225.94162
177645,193.0851135,2533.333252,1518.221337,481.5043648,151822.1337
177646,660.8695679,2600,1380.668939,508.919796,138066.8939
177650,13.47517681,565.6862793,176.9902958,195.8539023,17699.02958
177652,150.5649719,1406.060547,613.8452448,416.7368001,61384.52448
177654,75.64575958,1075,474.4138596,369.6644309,47441.38596
177658,53.55731201,75.64575958,66.76481476,10.2477521,6676.481476
177661,53.55731201,2821.428467,1455.299254,868.739794,145529.9254
177663,80.04338074,733.333313,482.0891368,189.4398463,13016.40669
178262,13.38688087,33.86363602,14.9102227,4.931682182,1491.02227
178282,10.1975441,11.8553648,10.97671983,0.831585341,1097.671983
178285,10.1975441,18.50079727,10.44664169,1.423564592,1044.664169
178293,15.69559956,1102.702759,525.3795686,389.6749271,52537.95686
178295,348.4104004,1245,872.2795062,269.2631587,87227.95062
178299,6.693594933,561.3445435,95.4377467,204.3627777,9543.77467
178301,132.4250641,271.7213135,209.0380013,69.64812469,20903.80013
178305,7.028423786,2012.5,490.0305483,669.4990132,49003.05483
178307,628.3018799,2011.111084,1271.657593,298.0521906,127165.7593
178310,507.2463684,1816.666626,1035.568632,367.9143344,103556.8632
178312,753.8461304,1200,868.6425189,108.9664062,86864.25189
178313,152.2682495,827.5471802,469.6493469,338.7290671,46964.93469
178315,152.2682495,168.6813202,156.8639093,7.406576387,15686.39093
178316,6.57948494,168.6813202,80.27323862,78.81510378,8027.323862
178318,6.57948494,8.940677643,7.547573948,1.167163693,754.7573948
178324,6.57948494,110.0890198,59.9248114,49.35191989,5992.48114
178329,178.6046448,2685.714355,503.6196304,573.7192254,50361.96304
178334,242.222229,1406.060547,609.3833392,356.4801447,60938.33392
178335,700,2245.45459,1038.464841,473.247745,103846.4841
178336,426.6666565,2644.444336,1146.76521,543.1921892,114676.521
178338,181.7567596,379.6610107,259.9878732,53.37431954,25998.78732
178339,75.64575958,1150,347.4864603,159.1920679,34748.64603
178342,53.55731201,6363.63623,965.4363879,1821.41872,96543.63879
178343,53.55731201,6363.63623,1223.52481,1403.517763,122352.481
178344,80.04338074,1654.54541,407.0347893,480.2072096,40703.47893
178345,80.04338074,733.333313,127.193367,127.2816618,12719.3367
178936,8.78136158,65.24390411,60.16227529,16.23995361,6016.227529
178945,17.59740257,33.86363602,29.95973999,6.982031767,2995.973999
178966,10.1975441,10.1975441,10.1975441,0,1019.75441
178968,18.50079727,18.50079727,18.50079727,0,1850.079727
178975,15.69559956,674.0540771,593.9422243,189.6100439,59394.22243
178977,348.4104004,1048.275879,418.1635864,136.0298607,41816.35864
178979,6.693594933,348.4104004,54.58244269,81.69489944,5458.244269
178985,7.028423786,132.4250641,39.34407026,54.04538531,3934.407026
178989,5.166959763,1289.74353,283.3715606,484.7289513,28337.15606
178991,5.166959763,2400,998.4893341,572.4789035,99848.93341
178994,24.32814789,1956.25,704.5884978,787.2632651,70458.84978
179007,6.57948494,193.0851135,18.98337486,37.10571377,1898.337486
179013,13.47517681,178.6046448,30.00940653,34.19923471,3000.940653
179014,75.26881409,138.8111877,117.8422044,30.02895424,11784.22044
179015,75.26881409,1650,529.697498,484.8805654,52969.7498
179016,342.0289917,1100,577.4008057,301.3726901,57740.08057
179017,600,2458.333252,1029.607446,346.7850876,102960.7446
179018,600,2458.333252,1375.395684,625.1495172,137539.5684
179019,181.7567596,1822.222168,684.0821034,445.3420668,68408.21034
179020,259.5890503,1607.142822,491.0826819,394.2394641,49108.26819
179022,184.0425568,2120,523.9874481,600.999396,52398.74481
179023,53.55731201,2188.888916,1107.528087,701.0152037,110752.8087
179024,53.55731201,1641.666626,1104.778007,373.0731022,110477.8007
179025,259.7561035,1344.444458,696.8077917,275.8591539,69680.77917
179026,80.04338074,1172.222168,253.4017416,248.0146349,25340.17416
179027,80.04338074,259.7561035,89.02901688,39.3647984,8902.901688
179555,127.888443,1232,744.9582266,401.084416,74495.82266
